Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Source
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15,Fixed,3.88%,4.25%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10,Fixed,3.75%,4.27%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30,Variable,3.88%,4.96%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30,Variable,3.88%,4.84%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30,Variable,4.00%,4.77%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30,Variable,4.13%,4.73%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30,Fixed,4.50%,5.37%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15,Fixed,4.13%,5.24%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30,Fixed,4.63%,4.96%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15,Fixed,4.50%,5.10%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30,Fixed,4.38%,4.48%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20,Fixed,4.13%,4.27%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15,Fixed,3.75%,3.93%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10,Fixed,3.63%,3.92%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30,Variable,3.63%,4.83%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30,Variable,3.75%,4.72%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30,Variable,3.88%,4.65%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30,Variable,4.13%,4.61%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30,Fixed,4.38%,5.18%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15,Fixed,3.88%,4.91%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30,Fixed,4.38%,4.66%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15,Fixed,3.88%,4.41%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30,Fixed,4.13%,4.23%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15,Fixed,3.75%,3.97%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30,Variable,3.13%,4.72%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30,Variable,3.38%,4.60%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30,Variable,3.50%,4.42%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30,Fixed,4.38%,5.18%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30,Variable,3.75%,5.20%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30,Fixed,4.38%,4.67%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30,Variable,4.00%,4.62%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30,Fixed,4.49%,4.55%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15,Fixed,3.80%,3.92%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30,Fixed,4.58%,4.63%,500000,25%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30,Variable,3.99%,4.63%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30,Variable,3.80%,4.44%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30,Fixed,4.30%,5.38%,200000,4%,660,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30,Fixed,4.30%,4.55%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15,Fixed,4.38%,4.81%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30,Variable,4.99%,4.84%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30,Fixed,4.50%,4.58%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30,Variable,4.00%,4.46%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
 2018-03-29,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30,Variable,4.13%,4.42%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest,Bank Website
