Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.750%,5.036%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.500%,4.886%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.375%,4.847%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_7/1,, Offline ,30.0,Fixed,4.500%,5.123%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_5/1,, Offline ,30.0,Fixed,4.875%,5.197%,"100,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.625%,4.714%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20.0,Fixed,4.375%,4.496%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.125%,4.260%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_7/1,, Offline ,30.0,Fixed,4.500%,4.837%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_5/1,, Offline ,30.0,Fixed,4.625%,4.872%,"300,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30.0,Fixed,4.625%,4.689%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15.0,Fixed,4.375%,4.505%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_7/1,, Offline ,30.0,Fixed,4.125%,4.552%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_5/1,, Offline ,30.0,Fixed,4.000%,4.613%,"500,000 ",20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.6250%,4.8270%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.3750%,4.6470%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,4.0000%,4.3230%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.7500%,4.2940%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,4.0000%,4.8680%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,4.0000%,4.7710%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.1250%,4.7390%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.2500%,4.7220%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,5.470%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,4.375%,5.485%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.625%,4.959%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.500%,5.081%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.495%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20.0,Fixed,4.125%,4.302%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15.0,Fixed,3.750%,3.934%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10.0,Fixed,3.625%,3.971%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30.0,Variable,3.750%,4.755%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30.0,Variable,3.875%,4.657%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30.0,Variable,4.000%,4.612%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30.0,Variable,4.125%,4.588%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,5.189%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15.0,Fixed,3.875%,4.929%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30.0,Fixed,4.375%,4.671%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15.0,Fixed,4.000%,4.494%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXEDLoan Details,,Offline,30.0,Fixed,4.250%,4.344%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXEDLoan Details,,Offline,15.0,Fixed,3.875%,4.037%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARMLoan Details,,Offline,30.0,Variable,3.250%,4.669%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARMLoan Details,,Offline,30.0,Variable,3.500%,4.562%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARMLoan Details,,Offline,30.0,Variable,3.750%,4.477%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30.0,Fixed,4.375%,5.196%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30.0,Variable,3.750%,5.221%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30.0,Fixed,4.375%,4.678%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30.0,Variable,4.000%,4.635%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixeda,,Offline,30.0,Fixed,4.490%,4.5728%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15.0,Fixed,3.800%,3.9371%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30.0,Fixed,4.675%,4.7286%,500000,25%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30.0,Variable,4.100%,4.6585%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30.0,Variable,3.990%,4.5154%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30.0,Fixed,4.250%,5.3376%,200000,4%,660,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30.0,Fixed,4.250%,4.5067%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15.0,Fixed,4.375%,4.8106%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30.0,Variable,5.250%,4.9479%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30.0,Fixed,4.625%,4.684%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15.0,Fixed,4.125%,4.264%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30.0,Variable,4.375%,4.680%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15.0,Fixed,4.375%,4.393%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30.0,Fixed,4.625%,4.936%,"200,000",%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20.0,Fixed,4.375%,4.485%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30.0,Variable,4.250%,4.703%,"200,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30.0,Fixed,4.625%,4.634%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30.0,Variable,4.125%,4.523%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-20,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30.0,Variable,4.250%,4.503%,"750,000",25%,740,New Purchase,Primary Residence,Principal + Interest
