Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term_in_Year,Interest_Type,Interest,APR,Mortgage_Loan_Amt,Mortgage_Down_Payment,Credit_Score,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,4.00%,4.81%,100000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,3.88%,4.88%,100000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30,Fixed,4.25%,4.37%,300000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,20YMF,20-year fixed,,Offline,20,Fixed,4.13%,4.31%,300000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15,Fixed,3.88%,4.15%,300000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM,,Offline,30,Variable,4.00%,4.49%,300000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,3.75%,4.49%,300000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,3.63%,4.58%,300000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMF,30-year fixed,,Offline,30,Fixed,4.25%,4.37%,500000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,15YMF,15-year fixed,,Offline,15,Fixed,4.00%,4.24%,500000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,4.38%,4.77%,500000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,BANK OF AMERICA CORP,BAC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,4.38%,4.82%,500000,20%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30,Fixed,4.50%,4.82%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20,Fixed,4.38%,4.78%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15,Fixed,3.88%,4.39%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10,Fixed,3.75%,4.48%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30,Variable,4.38%,4.88%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30,Variable,4.38%,4.95%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30,Variable,4.38%,5.00%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30,Variable,4.63%,5.14%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30,Fixed,4.50%,4.67%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20,Fixed,4.38%,4.58%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15,Fixed,3.88%,4.13%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10,Fixed,3.75%,4.11%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30,Variable,4.38%,4.73%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30,Variable,4.38%,4.80%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30,Variable,4.38%,4.85%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30,Variable,4.63%,4.99%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMF,30 Year Fixed,,Offline,30,Fixed,4.50%,4.61%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,20YMF,20 Year Fixed,,Offline,20,Fixed,4.38%,4.55%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,15YMF,15 Year Fixed,,Offline,15,Fixed,4.25%,4.51%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,10YMF,10 Year Fixed,,Offline,10,Fixed,4.25%,4.57%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,10/1 Libor ARM,,Offline,30,Variable,4.13%,4.52%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,7/1 Libor ARM,,Offline,30,Variable,3.88%,4.51%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,5/1 Libor ARM,,Offline,30,Variable,4.00%,4.67%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,CITIGROUP INC,C,USD,Bank,Mortgages,Mortgages,30YMV,3/1 Libor ARM,,Offline,30,Variable,3.88%,4.75%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30,Fixed,4.75%,5.01%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20,Fixed,4.50%,4.87%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15,Fixed,4.38%,4.85%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30,Variable,4.50%,5.11%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30,Variable,4.88%,5.20%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30,Fixed,4.63%,4.70%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,20YMF,Mortgage_20-yr,, Offline ,20,Fixed,4.38%,4.48%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15,Fixed,4.13%,4.26%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30,Variable,4.50%,4.83%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30,Variable,4.63%,4.87%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMF,Mortgage_30-yr,, Offline ,30,Fixed,4.63%,4.68%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,15YMF,Mortgage_15-yr,, Offline ,15,Fixed,4.38%,4.49%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_7/1,, Offline ,30,Variable,4.00%,4.51%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,JP MORGAN CHASE & Co.,JPM,USD,Bank,Mortgages,Mortgages,30YMV,Mortgage_5/1,, Offline ,30,Variable,4.00%,4.61%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30,Fixed,4.63%,4.82%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20,Fixed,4.38%,4.63%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15,Fixed,3.88%,4.25%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10,Fixed,3.75%,4.29%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30,Variable,4.00%,4.87%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30,Variable,3.88%,4.76%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30,Variable,4.00%,4.71%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30,Variable,4.25%,4.71%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30,Fixed,4.50%,5.37%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15,Fixed,4.38%,5.49%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30,Fixed,4.63%,4.96%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15,Fixed,4.50%,5.08%,100000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 Yr Fixed,,Offline,30,Fixed,4.38%,4.48%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,20YMF,20 Yr Fixed,,Offline,20,Fixed,4.13%,4.30%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 Yr Fixed,,Offline,15,Fixed,3.75%,3.93%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,10YMF,10 Yr Fixed,,Offline,10,Fixed,3.63%,3.94%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,3-1 ARM,,Offline,30,Variable,3.75%,4.74%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 ARM,,Offline,30,Variable,3.75%,4.64%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 ARM,,Offline,30,Variable,4.00%,4.60%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 ARM,,Offline,30,Variable,4.13%,4.58%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Yr Fixed,,Offline,30,Fixed,4.38%,5.18%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,FHA 15 Yr Fixed,,Offline,15,Fixed,3.88%,4.93%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Yr Fixed,,Offline,30,Fixed,4.38%,4.66%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Yr Fixed,,Offline,15,Fixed,4.00%,4.47%,300000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,30 YR FIXED,,Offline,30,Fixed,4.13%,4.25%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,15YMF,15 YR FIXED,,Offline,15,Fixed,3.88%,4.04%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,5-1 YR ARM,,Offline,30,Variable,3.25%,4.67%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,7-1 YR ARM,,Offline,30,Variable,3.50%,4.56%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,10-1 YR ARM,,Offline,30,Variable,3.75%,4.48%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 YR FIXED,,Offline,30,Fixed,4.38%,5.18%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,FHA 5-1 ARM,,Offline,30,Variable,3.75%,5.22%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 YR FIXED,,Offline,30,Fixed,4.38%,4.67%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,PNC FINANCIAL SERVICES GROUP INC,PNC,USD,Bank,Mortgages,Mortgages,30YMV,VA 5-1 ARM,,Offline,30,Variable,4.00%,4.64%,500000,20%,720+,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Agency 30 Year Fixed,,Offline,30,Fixed,4.49%,4.57%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,Agency 15 Year Fixed,,Offline,15,Fixed,3.80%,3.94%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,Jumbo 30 Year Fixed,,Offline,30,Fixed,4.68%,4.73%,500000,25%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 5/1 ARM,,Offline,30,Variable,4.10%,4.66%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,Agency 30 Year 7/1 ARM,,Offline,30,Variable,3.99%,4.52%,200000,20%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,FHA 30 Year Fixed,,Offline,30,Fixed,4.30%,5.38%,200000,4%,660,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMF,VA 30 Year Fixed,,Offline,30,Fixed,4.30%,4.55%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,15YMF,VA 15 Year Fixed,,Offline,15,Fixed,4.38%,4.81%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,SUNTRUST BANKS INC,STI,USD,Bank,Mortgages,Mortgages,30YMV,VA 30 Year 5/1 ARM,,Offline,30,Variable,5.30%,4.96%,200000,0%,720,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed Rate,,Offline,30,Fixed,4.63%,4.67%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM Jumbo,,Offline,30,Variable,4.13%,4.52%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,10/1 ARM Jumbo,,Offline,30,Variable,4.25%,4.50%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,5/1 ARM,,Offline,30,Variable,4.25%,4.70%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,20YMF,20-Year Fixed Rate,,Offline,20,Fixed,4.38%,4.46%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed-Rate Jumbo,,Offline,15,Fixed,4.38%,4.39%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMV,7/1 ARM,,Offline,30,Variable,4.38%,4.68%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate Jumbo,,Offline,30,Fixed,4.63%,4.63%,750000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,15YMF,15-Year Fixed Rate,,Offline,15,Fixed,4.13%,4.26%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
 2018-03-23,US,New York,WELLS FARGO,WFC,USD,Bank,Mortgages,Mortgages,30YMF,30-Year Fixed-Rate VA,,Offline,30,Fixed,4.63%,4.94%,200000,25%,740,New Purchase,Primary Residence,Principal + Interest
